gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2465004132				CC_BY_NC_4_0	2019-12-20T14:00:01Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690354			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090879																						OCEANIA				AU																																														5616576										749994								Stuartina muelleri Sond.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Stuartina	Stuartina			muelleri			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.553Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3125765	3125765	6	7707728	220	414	3065	3125763		3125765	Stuartina muelleri	Stuartina muelleri Sond.	Stuartina muelleri Sond.		DWC_ARCHIVE	2025-02-06T18:04:32.553Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465004127				CC_BY_NC_4_0	2019-12-20T14:00:16Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690280			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090786																						OCEANIA				AU																																														5616475										749933								Ozothamnus diotophyllus F.Muell., 1865								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Ozothamnus	Ozothamnus			diotophyllus			SPECIES				DOUBTFUL			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.454Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	8117472	8117472	6	7707728	220	414	3065	3111875		8117472	Ozothamnus diotophyllus	Ozothamnus diotophyllus F.Muell., 1865	Ozothamnus diotophyllus F.Muell.		DWC_ARCHIVE	2025-02-06T18:04:32.454Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465004124				CC_BY_NC_4_0	2019-12-21T11:35:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3691750			Milagros Barcelo				individuals											PRESENT								Remark by Laura M. Suz: ok	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4092549																						OCEANIA				AU													-17.83	145.57																																5618786										4665								Eucalyptus grandis W.Hill ex Maiden								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Eucalyptus	Eucalyptus			grandis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.813Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	3177028	3177028	6	7707728	220	690	5014	7493935		3177028	Eucalyptus grandis	Eucalyptus grandis W.Hill ex Maiden	Eucalyptus grandis W. Hill ex Maiden		DWC_ARCHIVE	2025-02-06T18:04:34.813Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.7_1	Queensland	AUS.7.63_1	Tablelands			NE
2465004109				CC_BY_NC_4_0	2021-04-24T21:16:06Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3684352			Stijn Vaessen				individuals											PRESENT								Remark by Leho Tedersoo: in this study 24% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4087226				1984-09				1984	9													OCEANIA				AU													-23.44	151.91																																5609923										532553								Amaranthus viridis L.								Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Amaranthaceae				Amaranthus	Amaranthus			viridis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.435Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	5384334	5384334	6	7707728	220	422	3064	3085074		5384334	Amaranthus viridis	Amaranthus viridis L.	Amaranthus viridis L.		DWC_ARCHIVE	2025-02-06T18:04:31.435Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465004099				CC_BY_NC_4_0	2019-12-20T13:24:56Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3692160			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4092905																						OCEANIA				AU																																														5619258										281817								Araucaria hunsteinii K.Schum.								Plantae	Tracheophyta	Pinopsida	Pinales		Araucariaceae				Araucaria	Araucaria			hunsteinii			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.056Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2684933	2684933	6	7707728	194	640	3924	2684910		2684933	Araucaria hunsteinii	Araucaria hunsteinii K.Schum.	Araucaria hunsteinii K. Schum.		DWC_ARCHIVE	2025-02-06T18:04:33.056Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NT
2465004092				CC_BY_NC_4_0	2019-12-20T14:27:37Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3692123			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4092886																						OCEANIA				AU																																														5619221										503475								Agathis robusta (C.Moore ex F.Muell.) F.M.Bailey								Plantae	Tracheophyta	Pinopsida	Pinales		Araucariaceae				Agathis	Agathis			robusta			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.067Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5284418	5284418	6	7707728	194	640	3924	2685008		5284418	Agathis robusta	Agathis robusta (C.Moore ex F.Muell.) F.M.Bailey	Agathis robusta (C. Moore ex F. Muell.) F.M. Bailey		DWC_ARCHIVE	2025-02-06T18:04:33.067Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465004003				CC_BY_NC_4_0	2021-04-24T21:16:07Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3684354			Stijn Vaessen				individuals											PRESENT								Remark by Leho Tedersoo: in this study 24% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4087228				1984-09				1984	9													OCEANIA				AU													-23.44	151.91																																5609925										3113								Bidens pilosa L.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Bidens	Bidens			pilosa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.435Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	5391845	5391845	6	7707728	220	414	3065	3105856		5391845	Bidens pilosa	Bidens pilosa L.	Bidens pilosa L.		DWC_ARCHIVE	2025-02-06T18:04:31.435Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003998				CC_BY_NC_4_0	2019-12-20T13:31:15Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690230			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090735																						OCEANIA				AU																																														5616423										749890								Apalochlamys spectabilis (Labill.) Steud.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Apalochlamys	Apalochlamys			spectabilis			SPECIES				SYNONYM			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.461Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3104065	7995568	6	7707728	220	414	3065	3104064		7995568	Apalochlamys spectabilis	Apalochlamys spectabilis (Labill.) J.H.Willis	Apalochlamys spectabilis Steud.		DWC_ARCHIVE	2025-02-06T18:04:32.461Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003996				CC_BY_NC_4_0	2019-12-20T13:59:56Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690240			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090745																						OCEANIA				AU																																														5616433										749900								Cassinia arcuata R.Br.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Cassinia	Cassinia			arcuata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.462Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5390398	5390398	6	7707728	220	414	3065	3101616		5390398	Cassinia arcuata	Cassinia arcuata R.Br.	Cassinia arcuata R.Br.		DWC_ARCHIVE	2025-02-06T18:04:32.462Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003975				CC_BY_NC_4_0	2019-12-21T11:34:30Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690302			Stijn Vaessen				individuals											PRESENT								Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090812																						OCEANIA				AU																																														5616504										749951								Chrysocephalum pterochaetum F.Muell.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Chrysocephalum	Chrysocephalum			pterochaetum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.557Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3150879	3150879	6	7707728	220	414	3065	8347007		3150879	Chrysocephalum pterochaetum	Chrysocephalum pterochaetum F.Muell.	Chrysocephalum pterochaetum F.Muell.		DWC_ARCHIVE	2025-02-06T18:04:32.557Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003930				CC_BY_NC_4_0	2021-04-24T21:16:12Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3684373			Stijn Vaessen				individuals											PRESENT								Remark by Leho Tedersoo: in this study 24% reports conflict with predictions	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4087247				1984-09				1984	9													OCEANIA				AU													-23.44	151.91																																5609944										505325								Lepturus repens (G.Forst.) R.Br.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Lepturus	Lepturus			repens			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.439Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	5289637	5289637	6	7707728	196	1369	3073	2702873		5289637	Lepturus repens	Lepturus repens (G.Forst.) R.Br.	Lepturus repens (G.Forst.) R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.439Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003919				CC_BY_NC_4_0	2019-12-20T14:01:56Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3692159			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4092904																						OCEANIA				AU																																														5619257										281816								Araucaria columnaris (J.R.Forst.) Hook.								Plantae	Tracheophyta	Pinopsida	Pinales		Araucariaceae				Araucaria	Araucaria			columnaris			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.075Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	2684921	2684921	6	7707728	194	640	3924	2684910		2684921	Araucaria columnaris	Araucaria columnaris (J.R.Forst.) Hook.	Araucaria columnaris (J. R. Forst.) Hook.		DWC_ARCHIVE	2025-02-06T18:04:33.075Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									LC
2465003903				CC_BY_NC_4_0	2019-12-20T13:38:12Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690332			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090844																						OCEANIA				AU																																														5616539										749974								Pluchea tetranthera F.Muell.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Pluchea	Pluchea			tetranthera			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.577Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3132737	3132737	6	7707728	220	414	3065	3132596		3132737	Pluchea tetranthera	Pluchea tetranthera F.Muell.	Pluchea tetranthera F.Muell.		DWC_ARCHIVE	2025-02-06T18:04:32.577Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003893				CC_BY_NC_4_0	2021-04-24T21:16:08Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3684356			Stijn Vaessen				individuals											PRESENT								Remark by Leho Tedersoo: probably incorrect (this genus is AM; in this study 24% reports conflict with predictions)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4087230				1984-09				1984	9													OCEANIA				AU													-23.44	151.91																																5609927										210372								Bromus catharticus Vahl								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Bromus	Bromus			catharticus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.436Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2703723	2703723	6	7707728	196	1369	3073	2703642		2703723	Bromus catharticus	Bromus catharticus Vahl	Bromus catharticus Vahl		DWC_ARCHIVE	2025-02-06T18:04:31.436Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003851				CC_BY_NC_4_0	2019-12-21T11:34:28Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690277			Stijn Vaessen				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090783																						OCEANIA				AU																																														5616472										749930								Argentipallium blandowskianum (Steetz ex Sond.) Paul G.Wilson								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Argentipallium	Argentipallium			blandowskianum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.453Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3141520	3141520	6	7707728	220	414	3065	3141510		3141520	Argentipallium blandowskianum	Argentipallium blandowskianum (Steetz ex Sond.) Paul G.Wilson	Argentipallium blandowskianum Paul G.Wilson		DWC_ARCHIVE	2025-02-06T18:04:32.453Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003835				CC_BY_NC_4_0	2019-12-20T14:00:00Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690323			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090833																						OCEANIA				AU																																														5616525										749967								Lemooria burkittii (Benth.) P.S.Short								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Lemooria	Lemooria			burkittii			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.569Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3141785	3141785	6	7707728	220	414	3065	3141784		3141785	Lemooria burkittii	Lemooria burkittii (Benth.) P.S.Short	Lemooria burkittii (Benth.) P.S.Short		DWC_ARCHIVE	2025-02-06T18:04:32.569Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003802				CC_BY_NC_4_0	2019-12-21T11:34:33Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690339			Stijn Vaessen				individuals											PRESENT								Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090855																						OCEANIA				AU																																														5616550										749980								Podotheca gnaphalioides Graham								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Podotheca	Podotheca			gnaphalioides			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.576Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3131106	3131106	6	7707728	220	414	3065	3131098		3131106	Podotheca gnaphalioides	Podotheca gnaphalioides Graham	Podotheca gnaphalioides Graham		DWC_ARCHIVE	2025-02-06T18:04:32.576Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003796				CC_BY_NC_4_0	2019-12-20T14:00:17Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690304			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090814																						OCEANIA				AU																																														5616506										748853								Rhodanthe chlorocephala subsp. rosea (Hook.) Paul G.Wilson								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Rhodanthe	Rhodanthe			chlorocephala	rosea		SUBSPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.556Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	4207886	4207886	6	7707728	220	414	3065	3137603		3137676	Rhodanthe chlorocephala	Rhodanthe chlorocephala subsp. rosea (Hook.) Paul G.Wilson	Rhodanthe chlorocephala subsp. rosea (Hook.) Paul G.Wilson		DWC_ARCHIVE	2025-02-06T18:04:32.556Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									
2465003788				CC_BY_NC_4_0	2019-12-20T13:31:15Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690261			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090766																						OCEANIA				AU																																														5616454										749919								Gnephosis eriocarpa (F.Muell.) Benth.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Gnephosis	Gnephosis			eriocarpa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.451Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3117304	3117304	6	7707728	220	414	3065	3117285		3117304	Gnephosis eriocarpa	Gnephosis eriocarpa (F.Muell.) Benth.	Gnephosis eriocarpa Benth.		DWC_ARCHIVE	2025-02-06T18:04:32.451Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003772				CC_BY_NC_4_0	2019-12-20T13:59:59Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690318			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090828																						OCEANIA				AU																																														5616520										749965								Leiocarpa brevicompta (F.Muell.) Paul G.Wilson								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Leiocarpa	Leiocarpa			brevicompta			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.567Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3145257	3145257	6	7707728	220	414	3065	3145252		3145257	Leiocarpa brevicompta	Leiocarpa brevicompta (F.Muell.) Paul G.Wilson	Leiocarpa brevicompta (F.Muell.) Paul G.Wilson		DWC_ARCHIVE	2025-02-06T18:04:32.567Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003763				CC_BY_NC_4_0	2019-12-20T14:00:17Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690285			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090791																						OCEANIA				AU																																														5616482										749936								Ozothamnus rogersianus (J.H.Willis) Anderb.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Ozothamnus	Ozothamnus			rogersianus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.454Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3111899	3111899	6	7707728	220	414	3065	3111875		3111899	Ozothamnus rogersianus	Ozothamnus rogersianus (J.H.Willis) Anderb.	Ozothamnus rogersianus (J.H.Willis) Anderb.		DWC_ARCHIVE	2025-02-06T18:04:32.454Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465003751				CC_BY_NC_4_0	2019-12-21T11:34:28Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3690283			Stijn Vaessen				individuals											PRESENT								Remark by Mark Brundrett: incorrect report for EcM; Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4090789																						OCEANIA				AU																																														5616478										749929								Chrysocephalum apiculatum (Labill.) Steetz								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Chrysocephalum	Chrysocephalum			apiculatum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.454Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3150895	3150895	6	7707728	220	414	3065	8347007		3150895	Chrysocephalum apiculatum	Chrysocephalum apiculatum (Labill.) Steetz	Chrysocephalum apiculatum Steetz		DWC_ARCHIVE	2025-02-06T18:04:32.454Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
